1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,3050WSSCTD234KE,,ASSOCIATED ASPHALT GAINESVILLE LLC,2304 OKELLY RD,GAINESVILLE,HALL,GA,30507,,,34.224620,-83.784130,,ERGON INC,087023743,,NA,,,NO,324,Petroleum,,,,,,,324121,,,,,,1324222899066,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2024,30501CNGRP949IN,110000520035,PILGRIM'S PRIDE GAINESVILLE PROCESSING PLANT,949 INDUSTRIAL BLVD.,GAINESVILLE,HALL,GA,30501,,,34.283520,-83.827950,,JBS USA FOOD CO,048124978,JBS USA FOOD CO,NA,,,NO,311,Food,,,,,,,311615,,,,,,1324222459339,Ozone,NO,0010028156,10028-15-6,166678,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,31794BLDCRMAGNO,110000361251,MAKHTESHIM AGAN OF N.A. INC. DBA ADAMA TIFTON PLAN,7745 MAGNOLIA INDUSTRIAL BLVD,TIFTON,TIFT,GA,31794,,,31.414020,-83.493530,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324223073762,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.000,0.000,0.000,101.000,0.000,101.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.000,111.000,,PRODUCTION,1.000
2024,3018WSTHWR54IND,110055580072,SOUTHWIRE CO VILLA RICA PLANT,540 W INDUSTRIAL CT,VILLA RICA,CARROLL,GA,30180,,,33.741261,-84.941060,,SOUTHWIRE CO,003264421,SOUTHWIRE CO,NA,,NA,NO,335,Electrical Equipment,,,,,,,335929,,,,,,1324222781015,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23972.000,0.000,0.000,0.000,33.000,0.000,0.000,24005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24005.000,24005.000,0.000,0.000,0.000,23972.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,24005.000,,PRODUCTION,0.780
2024,30228STHRN30GEO,110000357015,SOUTHERN STATES LLC,30 GEORGIA AVE,HAMPTON,HENRY,GA,30228,,,33.385320,-84.289110,,SOUTHERN STATES LLC,080084361,SOUTHERN STATES LLC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335313,,,,,,1324222805246,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.010,0.000,0.010,0.000,160.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160.510,162.010,0.000,0.000,1.500,0.006,160.504,0.000,0.000,0.000,0.000,0.000,0.000,162.010,,PRODUCTION,1.100
2024,31326FRTHWROUTE,110061627271,GEORGIA-PACIFIC SAVANNAH RIVER LLC,437 OLD AUGUSTA RD SOUTH,RINCON,EFFINGHAM,GA,31326,,,32.331130,-81.201780,,KOCH INC.,119316570,,NA,,NA,NO,322,Paper,,,,,,,322120,322291,,,,,1324222691735,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,,PRODUCTION,1.170
2024,30005NNVTV195WI,110005715510,INNOVATIVE CIRCUITS INC,1095 WINDWARD RIDGE PKWY SUITE 110,ALPHARETTA,FORSYTH,GA,30005,,,34.095300,-84.207240,,NA,,NA,NA,,,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1324223209495,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.540,0.000,0.000,0.000,151.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.540,0.000,0.000,151.540,,PRODUCTION,1.000
2024,3130WHYNDT15PAL,,HYUNDAI TRANSYS,1005 PALISADE DR - 1005 PALISADE DR,ELLABELL,BRYAN,GA,31308,,,32.192114,-81.470378,,NA,,,NA,,,NO,326,Plastics and Rubber,,,,,,,326140,,,,,,1324222479560,"Toluene-2,4-diisocyanate",NO,0000584849,584-84-9,55939,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2024,30601RLNCLCOLLI,110070007553,ABB MOTORS & MECHANICAL INC.,197 COLLINS INDUSTRIAL BOULEVARD,ATHENS,CLARKE,GA,30601,,,33.979570,-83.351930,,NA,,ABB MOTORS & MECHANICAL INC,NA,,ABB LTD,NO,335,Electrical Equipment,,,,,,,335312,,,,,,1324222575348,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,3.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13280.540,13280.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13280.540,3.870,0.000,0.000,3.870,0.000,0.000,0.000,0.000,0.000,13280.540,0.000,0.000,13284.410,,PRODUCTION,0.940
2024,3160WCJBND2224C,110060257127,CJB INDUSTRIES INC CW PLANT,2224 CYPRESS ST,VALDOSTA,LOWNDES,GA,31601,,,30.846150,-83.248730,,CJB INDUSTRIES INC,176569366,CJB INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324222488292,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.010,,PRODUCTION,0.300
2024,30542RLNCL4349A,110001426760,ABB MOTORS & MECHANICAL INC.,4349 AVERY DR,FLOWERY BRANCH,HALL,GA,30542,,,34.201190,-83.898730,,ABB MOTORS & MECHANICAL INC,006338537,ABB MOTORS & MECHANICAL INC,ABB LTD,NA,ABB LTD,NO,335,Electrical Equipment,,,,,,,335312,,,,,,1324222629002,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,,PRODUCTION,1.200
2024,31620SNDRS41IND,110030816847,SANDERSON FARMS LLC,3140 J M DRIVE,ADEL,COOK,GA,31620,,,31.120520,-83.423970,,SANDERSON FARMS LLC,096043708,SANDERSON FARMS LLC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222444097,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,3057WMRGNC35LCU,110017713982,MORGAN CONCRETE CO. - TOCCOA,350 LOCUST STREET,TOCCOA,STEPHENS,GA,30577,,,34.576667,-83.346159,,MORGAN CONCRETE CO,010123495,MORGAN CONCRETE CO,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222438778,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,,PRODUCTION,0.990
2024,30260SHRWN6795S,110000357284,SHERWIN-WILLIAMS CO,6795 S MAIN ST,MORROW,CLAYTON,GA,30260,,,33.569900,-84.344670,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222991200,Triethylamine,NO,0000121448,121-44-8,31708,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,39.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,364.400,0.000,0.000,0.000,0.000,0.000,0.000,364.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,0.000,150.000,0.000,514.400,503.400,0.000,0.000,139.000,364.400,0.000,0.000,0.000,0.000,0.000,0.000,150.000,653.400,,PRODUCTION,1.030
2024,31408MNDSTOLEAR,110007486185,EMD PERFORMANCE MATERIALS CORP,110 EMD BLVD,SAVANNAH,CHATHAM,GA,31407,,,32.200840,-81.184400,,EMD HOLDING CORP,963709014,EMD HOLDING CORP,NA,,,NO,325,Chemicals,,,,,,,325130,,,,,,1324222431393,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,50776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50776.000,0.000,0.000,50776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50776.000,,PRODUCTION,0.720
2024,31021STLFB902AS,110021349557,STEELFAB OF DUBLIN GEORGIA INC,902-A SMITH ST,DUBLIN,LAURENS,GA,31021,,,32.528650,-82.912870,,STEELFAB INC,NA,STEELFAB INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332312,,,,,,1324222526624,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.196,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1928.830,0.000,0.000,0.000,1928.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1928.830,0.264,0.000,0.000,0.264,0.000,0.000,0.000,0.000,0.000,1928.830,0.000,0.000,1929.094,,PRODUCTION,0.890
2024,3072WLNWNC348LD,110071852404,OLIN WINCHESTER LLC,3480 OLD DIXIE HWY SE,DALTON,WHITFIELD,GA,30721,,,34.686514,-84.970271,,OLIN CORP,001338086,,NA,,,NO,339,Miscellaneous Manufacturing,,,,,,,339920,,,,,,1324222569093,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.200
2024,30240SFLLC1621L,110000357177,ADVICS MANUFACTURING GEORGIA LLC,1621 LUKKEN IND US TRIAL DR W,LAGRANGE,TROUP,GA,30240,,,33.012670,-85.061820,,ADVICS N.A. INC,176440592,ADVICS NORTH AMERICA INC,ADVICS CO. LTD KARIYA JAPAN,176440592,ADVICS CO LTD KARIYA JAPAN,NO,336,Transportation Equipment,,,,,,,336340,,,,,,1324222612424,Antimony  And Antimony Compounds,YES,N010,N010,649921,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16000.000,0.000,0.000,0.000,0.000,0.000,0.000,16000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16000.000,16070.000,0.000,0.000,70.000,16000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16070.000,,PRODUCTION,1.130
2024,30265YMHMT1000H,110000523577,YAMAHA MOTOR MANUFACTURING CORP OF AMERICA,1000 GA HWY 34 E,NEWNAN,COWETA,GA,30265,,,33.398869,-84.735113,,YAMAHA MOTOR CORP USA,098008586,YAMAHA MOTOR CORP USA,NA,,YAMAHA MOTOR CO LTD,NO,336,Transportation Equipment,,,,,,,336999,,,,,,1324222779151,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,256.898,74.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,331.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,435.195,0.000,0.000,435.195,273.563,0.000,273.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,708.758,331.086,0.000,0.000,331.086,0.000,0.000,0.000,273.563,231.532,435.195,930.839,0.000,2202.215,,PRODUCTION,0.920
2024,30106MRTHN3895A,110001960628,MPLX TERMINALS LLC - POWDER SPRINGS GA TERMINAL,3895 ANDERSON FARM RD NW,AUSTELL,COBB,GA,30106,,,33.862442,-84.631112,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222948061,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,330.000,380.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,710.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,21541.000,0.000,21541.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21542.000,711.000,0.000,0.000,710.000,1.000,0.000,0.000,21541.000,0.000,0.000,8500.000,0.000,30752.000,,PRODUCTION,1.000
2024,30336SPCTR6104B,110005714922,SPECTRA METAL SALES INC CC700,6104 BOAT ROCK BLVD,ATLANTA,FULTON,GA,30336,,,33.727160,-84.593680,,SPECTRA METAL SALES INC,197098718,SPECTRA METAL SALES INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222995387,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1774.000,0.000,0.000,1774.000,0.000,0.000,88678.000,0.000,0.000,0.000,86904.000,0.000,177356.000,,PRODUCTION,1.000
2024,30336SPCTR6104B,110005714922,SPECTRA METAL SALES INC CC700,6104 BOAT ROCK BLVD,ATLANTA,FULTON,GA,30336,,,33.727160,-84.593680,,SPECTRA METAL SALES INC,197098718,SPECTRA METAL SALES INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222995401,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,5373.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5373.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22674.000,0.000,0.000,22674.000,0.000,0.000,0.000,0.000,220.000,0.000,0.000,0.000,0.000,220.000,0.000,22894.000,5373.000,0.000,0.000,5373.000,0.000,0.000,245751.000,0.000,0.000,22674.000,240836.000,220.000,514854.000,,PRODUCTION,1.000
2024,31206MCNKR4891M,110005666243,GRAPHIC PACKAGING INTERNATIONAL LLC,100 GRAPHIC PACKAGING INTL WAY,MACON,BIBB,GA,31206,,,32.771800,-83.627500,,NA,,,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1324222815045,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,39720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39720.000,0.000,0.000,39720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39720.000,,PRODUCTION,1.030
2024,31521BRNSW14W9T,110020517412,BRUNSWICK CELLULOSE LLC,1400 W 9TH ST,BRUNSWICK,GLYNN,GA,31520,,,31.173147,-81.519247,,KOCH INC.,119316570,,NA,,NA,NO,322,Paper,,,,,,,322110,,,,,,1324222697524,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,500.000,160000.000,40000.000,0.000,0.000,0.000,0.000,0.000,88.000,0.000,0.000,0.000,0.000,0.000,200588.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200588.000,0.000,88.000,200500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200588.000,,ACTIVITY,0.940
